,altitude,heading,latitude,longitude,pitch,roll,time_gps
283,158.197,32.8775901794,37.8373757643,114.391408406,0.109866634011,1.14261305332,28.3226425648
284,158.193,33.0039367676,37.8373759428,114.391408293,0.109866634011,1.15359961987,28.3941905499
285,158.203,33.1192970276,37.8373760425,114.391408204,0.120853297412,1.15909302235,28.5191195011
286,158.197,33.2236709595,37.8373761588,114.391408086,0.126346632838,1.14810633659,28.5959572792
287,158.2,33.3115615845,37.8373762623,114.391408006,0.131839960814,1.13711965084,28.7194623947
288,158.196,33.382976532,37.8373763915,114.391407903,0.137333288789,1.12613296509,28.7958974838
289,158.194,33.4434051514,37.837376548,114.391407837,0.131839960814,1.12613296509,28.9305746555
290,158.195,33.4928436279,37.837376625,114.391407788,0.120853297412,1.13711965084,28.9959728718
291,158.194,33.5312957764,37.8373766528,114.391407696,0.115359969437,1.14261305332,29.1205165386
292,158.191,33.5477752686,37.837376704,114.391407661,0.0988799706101,1.14261305332,29.1945083141
293,158.192,33.5587615967,37.837376686,114.39140773,0.0659199804068,1.13162636757,29.3226485252
294,158.19,33.5587615967,37.837376628,114.391407756,0.0274666585028,1.12063968182,29.3940653801
295,158.2,33.5532684326,37.837376579,114.391407794,0.0494399853051,1.12613296509,29.5204417706
296,158.203,33.5422821045,37.837376506,114.391407862,0.0659199804068,1.12063968182,29.5953371525
297,158.2,33.5203094482,37.8373764097,114.391407951,0.0549333170056,1.11514627934,29.7203929424
298,158.2,33.5038299561,37.8373763203,114.391408042,0.0659199804068,1.11514627934,29.7938067913
299,158.198,33.4873504639,37.8373762157,114.391408127,0.0823999792337,1.12063968182,29.934119463
300,158.2,33.4818572998,37.8373760657,114.391408211,0.0659199804068,1.11514627934,29.9943480492
301,158.194,33.4763641357,37.8373759065,114.391408386,0.0549333170056,1.10415971279,30.1219277382
302,158.199,33.4763641357,37.837375707,114.39140857,0.0494399853051,1.10965299606,30.1956450939
303,158.196,33.4928436279,37.8373754667,114.391408761,0.0329599902034,1.11514627934,30.3293719292
304,158.202,33.5258026123,37.8373752373,114.391408943,0.0274666585028,1.12063968182,30.3960268497
305,158.195,33.5642585754,37.8373749548,114.391409187,0.0439466536045,1.12613296509,30.5195679665
306,158.205,33.6246833801,37.8373746248,114.391409462,0.0439466536045,1.11514627934,30.5962786674
307,158.213,33.7125778198,37.8373743308,114.391409697,0.0329599902034,1.10965299606,30.7205262184
308,158.199,33.8224449158,37.8373739403,114.391410055,0.0164799951017,1.10965299606,30.7944467068
309,158.215,33.954284668,37.8373735602,114.391410404,0.00549333170056,1.12063968182,30.9294784069
310,158.214,34.1135902405,37.8373731278,114.391410824,-0.00549333170056,1.14261305332,30.9956440926
311,158.199,34.3058547974,37.8373726212,114.391411236,-0.0219733268023,1.17557299137,31.1217162609
312,158.208,34.5420684814,37.8373721037,114.391411717,-0.0274666585028,1.2140263319,31.1958203316
313,158.214,34.849697113,37.8373715507,114.391412267,-0.0219733268023,1.26895964146,31.3377866745
314,158.212,35.2232437134,37.8373709608,114.391412825,-0.0329599902034,1.30741298199,31.3963551521
315,158.219,35.6407356262,37.8373703157,114.391413402,-0.0604266487062,1.31839966774,31.5218997002
316,158.217,36.08020401,37.8373695835,114.391414036,-0.109866634011,1.34037292004,31.5962901115
317,158.221,36.5361480713,37.8373688965,114.391414705,-0.126346632838,1.30741298199,31.7220447063
318,158.231,37.0470275879,37.8373680978,114.391415415,-0.126346632838,1.29093289375,31.7943184376
319,158.224,37.6073493958,37.8373673535,114.391416101,-0.115359969437,1.2140263319,31.9326131344
320,158.226,38.1841468811,37.8373665867,114.391416823,-0.120853297412,1.10965299606,31.995695591
321,158.224,38.7060165405,37.8373658182,114.391417561,-0.109866634011,0.999786376953,32.128875494
322,158.227,39.2168960571,37.8373651077,114.391418377,-0.0494399853051,0.977813065052,32.1957139969
323,158.234,39.8486289978,37.8373644133,114.391419196,0.0494399853051,1.03823971748,32.3329772949
324,158.218,40.5682563782,37.8373637065,114.391419937,0.148319959641,1.08767962456,32.3956472874
325,158.225,41.216468811,37.837362993,114.391420716,0.18677328527,1.12613296509,32.5223002434
326,158.233,41.8207359314,37.837362333,114.391421486,0.170293286443,1.06570637226,32.5952484608
327,158.241,42.419506073,37.8373616635,114.391422274,0.142826631665,1.07119965553,32.7200849056
328,158.233,43.0512390137,37.8373610833,114.391423141,0.159306615591,1.10415971279,32.7955667973
329,158.232,43.6829719543,37.8373604143,114.391423909,0.192266613245,1.17557299137,32.9293301105
330,158.233,44.2707595825,37.8373598083,114.391424734,0.203253269196,1.23050630093,32.99482584
331,158.229,44.8091049194,37.83735916,114.391425646,0.241706594825,1.26895964146,33.1201198101
332,158.233,45.347454071,37.8373585305,114.391426375,0.258186578751,1.31290626526,33.1955704689
333,158.24,45.9242515564,37.8373579238,114.391427143,0.2471999228,1.33487963676,33.319486618
334,158.231,46.5175323486,37.8373573757,114.391428003,0.258186578751,1.37882626057,33.3977017403
335,158.24,47.1382789612,37.8373567275,114.391428829,0.269173264503,1.41178619862,33.5221502781
336,158.232,47.8194541931,37.8373561933,114.391429695,0.252693265676,1.4172796011,33.5963201523
337,158.24,48.5665473938,37.8373555633,114.391430599,0.263679921627,1.42277288437,33.7276492119
338,158.243,49.357585907,37.8373549505,114.391431539,0.307626575232,1.46671950817,33.7966866493
339,158.237,50.1980667114,37.8373544225,114.391432416,0.34607988596,1.51615953445,33.9343430996
340,158.23,51.1154518127,37.8373538547,114.391433425,0.395519882441,1.60405290127,33.9962611198
341,158.239,52.1152381897,37.8373532968,114.391434352,0.4943998456,1.7084261179,34.1285722256
342,158.23,53.1589698792,37.8373526865,114.391435305,0.598773181438,1.79631948471,34.1971678734
343,158.226,54.2521438599,37.8373521282,114.391436363,0.686666488647,1.85125279427,34.3288807869
344,158.228,55.383769989,37.8373516383,114.391437375,0.741599798203,1.85674607754,34.3959858418
345,158.229,56.5868110657,37.8373511293,114.391438418,0.791039764881,1.86223948002,34.5277984142
346,158.223,57.8777427673,37.8373505985,114.391439505,0.845973074436,1.86773276329,34.595480442
347,158.23,59.2400894165,37.8373500565,114.391440315,0.851466417313,1.76885282993,34.7194712162
348,158.248,60.5859565735,37.837349485,114.391441263,0.752586424351,1.47770619392,34.7955584526
349,158.282,61.8713951111,37.837349011,114.39144217,0.653706490993,1.09866631031,34.9336490631
350,158.282,63.1788063049,37.837348475,114.391443291,0.675679802895,0.796533107758,34.9958899021
351,158.247,64.5631256104,37.837348042,114.391444532,0.845973074436,0.626239836216,35.1299505234
352,158.267,65.9254760742,37.837347539,114.391445711,1.02175974846,0.571306526661,35.1959195137
353,158.302,67.2383804321,37.8373472123,114.391446643,1.02725303173,0.461439877748,35.3315906525
354,158.288,68.5732574463,37.8373469697,114.391447815,0.889919757843,0.411999881268,35.3941237926
355,158.286,69.8751831055,37.837346748,114.391448886,0.791039764881,0.477919846773,35.5326728821
356,158.282,71.0672302246,37.8373465142,114.391449875,0.785546422005,0.719626426697,35.5948419571
357,158.271,72.1768875122,37.8373464012,114.391450824,0.802026450634,0.889919757843,35.720972538
358,158.285,73.2370986938,37.8373460835,114.391451753,0.796533107758,0.972319722176,35.7960691452
359,158.296,74.2863235474,37.8373458643,114.391452709,0.752586424351,1.03823971748,35.9312622547
360,158.308,75.3520278931,37.8373456095,114.391453667,0.697653114796,1.032746315,35.9955101013
361,158.283,76.3957672119,37.837345512,114.391454631,0.65919983387,1.04373300076,36.128472805
362,158.289,77.4340057373,37.8373453827,114.391455573,0.631733119488,1.08218634129,36.1964390278
363,158.327,78.499710083,37.837345242,114.391456593,0.62074649334,1.13711965084,36.3295617104
364,158.303,79.5709075928,37.8373451253,114.391457514,0.626239836216,1.14261305332,36.396756649
365,158.307,80.6091461182,37.8373449687,114.391458473,0.65919983387,1.09866631031,36.518944025
366,158.281,81.5485076904,37.837344825,114.391459243,0.741599798203,1.01077306271,36.5973601341
367,158.295,82.3889923096,37.837344703,114.391460218,0.796533107758,0.950346410275,36.7214922905
368,158.295,83.202003479,37.8373447153,114.391460911,0.76906645298,0.983306348324,36.7972638607
369,158.241,84.0150146484,37.837344767,114.391462108,0.697653114796,1.02175974846,36.9318628311
370,158.25,84.7181625366,37.837344641,114.391462965,0.65919983387,1.06570637226,36.9959805012
371,158.23,85.3224258423,37.8373446477,114.391463777,0.631733119488,1.07669305801,37.1283037663
372,158.237,85.8772583008,37.8373445428,114.391464654,0.626239836216,1.07119965553,37.1951832771
373,158.23,86.4210968018,37.837344633,114.3914655,0.626239836216,1.11514627934,37.32071805
374,158.249,86.9319763184,37.837344608,114.391466341,0.587786495686,1.12613296509,37.3957631588
375,158.258,87.4098968506,37.837344596,114.391467249,0.532853186131,1.15909302235,37.5211384296
376,158.242,87.8713302612,37.8373445155,114.391468206,0.488906532526,1.1700797081,37.595338583
377,158.224,88.2943191528,37.8373445907,114.391469347,0.406506538391,1.2579729557,37.7192878723
378,158.221,88.6733627319,37.8373446892,114.39147038,0.274666577578,1.43925285339,37.7957344055
379,158.225,89.1183166504,37.8373446075,114.391471359,0.219733268023,1.58207952976,37.929946661
380,158.244,89.6072235107,37.8373445983,114.39147208,0.203253269196,1.60954618454,37.9957044125
381,158.254,89.859916687,37.837344503,114.391472988,0.153813287616,1.49967956543,38.1219844818
382,158.26,89.8873901367,37.8373443985,114.391473733,0.0604266487062,1.32938623428,38.1960039139
383,158.258,89.8873901367,37.8373443262,114.391474623,0.0274666585028,1.08218634129,38.3218243122
384,158.257,89.9478149414,37.8373444292,114.391475239,0.0988799706101,1.032746315,38.3952212334
385,158.236,90.0082397461,37.837344526,114.391475839,0.274666577578,1.03823971748,38.518124342
386,158.254,89.9917602539,37.8373444698,114.391476541,0.428479880095,1.12613296509,38.5972981453
387,158.264,89.9478149414,37.8373444868,114.391477144,0.521866500378,1.23050630093,38.71910429
388,158.257,89.9588012695,37.8373445755,114.391477638,0.554826498032,1.27445292473,38.7951641083
389,158.28,89.997253418,37.837344505,114.391478262,0.571306526661,1.29093289375,38.9294395447
390,158.294,89.9862670898,37.8373444483,114.391478968,0.565813183784,1.26346623898,38.9971501827
391,158.267,89.9478149414,37.8373444447,114.391479555,0.571306526661,1.2140263319,39.1273772717
392,158.277,89.9423217773,37.8373445097,114.391480264,0.60426646471,1.1920529604,39.1973595619
393,158.279,89.9697875977,37.8373445472,114.391480973,0.609759807587,1.17557299137,39.321228981
394,158.287,89.9752807617,37.8373445165,114.391481719,0.582293152809,1.15359961987,39.3964765072
395,158.278,89.9258422852,37.8373445515,114.391482344,0.543839812279,1.16458630562,39.5198097229
396,158.287,89.9038696289,37.837344581,114.391483059,0.538346529007,1.18655967712,39.5965003967
397,158.288,89.9258422852,37.8373446918,114.39148391,0.527359843254,1.29093289375,39.7190637589
398,158.314,89.9642944336,37.8373445927,114.391484903,0.516373157501,1.34586632252,39.7952480316
399,158.254,90.0082397461,37.837344627,114.391485803,0.538346529007,1.39530622959,39.9312601089
400,158.245,90.0741577148,37.8373446185,114.391486877,0.554826498032,1.38431954384,39.9949655533
401,158.254,90.1785354614,37.8373447142,114.391487942,0.598773181438,1.32938623428,40.1271934509
402,158.262,90.2938919067,37.8373446602,114.391488925,0.648213148117,1.27994632721,40.1949403286
403,158.227,90.4257354736,37.8373446202,114.391489966,0.741599798203,1.2140263319,40.3216300011
404,158.233,90.5301055908,37.8373446923,114.39149074,0.900906383991,1.18106627464,40.4070763588
405,158.255,90.5795440674,37.8373446622,114.391491396,1.05471968651,1.24149298668,40.5180950165
406,158.224,90.6344833374,37.8373446557,114.391492311,1.08767962456,1.26895964146,40.5957434177
407,158.239,90.6674423218,37.8373449017,114.391493022,0.999786376953,1.32389295101,40.7206323147
408,158.244,90.683921814,37.8373448932,114.391494035,0.917386412621,1.35135960579,40.7945461273
409,158.24,90.689414978,37.8373448767,114.391494517,0.884426414967,1.29093289375,40.9296693802
410,158.244,90.683921814,37.8373448227,114.391495203,0.889919757843,1.24698626995,40.995121479
411,158.241,90.6619491577,37.8373447897,114.39149603,0.950346410275,1.19754636288,41.1278970242
412,158.243,90.6399765015,37.8373448975,114.391496445,1.01077306271,1.18106627464,41.1947333813
413,158.237,90.6399765015,37.8373450718,114.391497123,1.03823971748,1.22501301765,41.3204700947
414,158.232,90.6564559937,37.8373450302,114.391497646,1.01626634598,1.26346623898,41.3947093487
415,158.243,90.6564559937,37.8373449423,114.391498281,0.999786376953,1.31839966774,41.5184998512
416,158.239,90.6454696655,37.8373448563,114.391498962,0.9887996912,1.35135960579,41.596378088
417,158.252,90.6454696655,37.837344855,114.391499459,0.977813065052,1.34037292004,41.7186388969
418,158.225,90.6399765015,37.8373449368,114.391500009,1.03823971748,1.38431954384,41.7956256866
419,158.252,90.6234893799,37.8373448992,114.391500345,1.08218634129,1.40079963207,41.9295845032
420,158.257,90.5960235596,37.8373449302,114.391500559,1.10415971279,1.44474625587,41.9949548244
421,158.277,90.5905303955,37.8373449962,114.391500747,1.14810633659,1.5051728487,42.1210851669
422,158.265,90.6125030518,37.8373448457,114.391500993,1.19754636288,1.54911959171,42.1946852207
423,158.261,90.6234893799,37.8373449007,114.391500874,1.2140263319,1.57658624649,42.3280107975
424,158.263,90.6125030518,37.8373448798,114.391500769,1.20853292942,1.57109284401,42.3953588009
425,158.263,90.6070098877,37.8373448915,114.391500754,1.13711965084,1.55461287498,42.5186545849
426,158.258,90.6234893799,37.837344917,114.391500693,0.9887996912,1.52165293694,42.5944228172
427,158.25,90.6234893799,37.8373449463,114.391500835,0.873439729214,1.51066625118,42.7181107998
428,158.243,90.6125030518,37.8373449337,114.391500873,0.911893069744,1.52165293694,42.7945249081
429,158.25,90.6125030518,37.8373449512,114.391500845,0.972319722176,1.54362618923,42.9279863834
430,158.248,90.6179962158,37.8373449462,114.391500838,0.977813065052,1.54911959171,42.9942805767
431,158.249,90.6125030518,37.837344938,114.391500833,0.983306348324,1.54362618923,43.1212632656
432,158.245,90.6070098877,37.8373449545,114.391500847,0.983306348324,1.54362618923,43.1932590008
433,158.247,90.6179962158,37.8373449552,114.391500843,0.977813065052,1.53813290596,43.3210523129
434,158.257,90.6179962158,37.837344976,114.391500838,0.983306348324,1.54362618923,43.3946428299
435,158.245,90.6125030518,37.8373449277,114.391500857,0.983306348324,1.54362618923,43.5187382698
436,158.246,90.6125030518,37.837344934,114.391500825,0.977813065052,1.54362618923,43.5934579372
437,158.248,90.6179962158,37.837344951,114.391500846,0.983306348324,1.54362618923,43.7189655304
438,158.242,90.6125030518,37.8373450245,114.391500672,0.983306348324,1.53813290596,43.794760704
439,158.243,90.6125030518,37.8373450325,114.391500666,0.983306348324,1.54362618923,43.9356241226
440,158.242,90.6125030518,37.8373450193,114.391500655,0.983306348324,1.54362618923,43.9933211803
441,158.243,90.6125030518,37.8373450033,114.39150067,0.983306348324,1.54362618923,44.121544838
442,158.244,90.6125030518,37.8373450273,114.391500658,0.983306348324,1.53813290596,44.1929116249
443,158.241,90.6179962158,37.8373450268,114.391500672,0.983306348324,1.54362618923,44.3278534412
444,158.249,90.6125030518,37.8373450473,114.391500669,0.983306348324,1.54362618923,44.3944499493
445,158.245,90.6125030518,37.8373450193,114.391500668,0.983306348324,1.54362618923,44.5186038017
446,158.246,90.6125030518,37.8373450112,114.391500665,0.9887996912,1.53813290596,44.5929608345
447,158.244,90.6125030518,37.8373450383,114.391500653,0.983306348324,1.53813290596,44.719148159
448,158.247,90.6125030518,37.8373450257,114.391500685,0.983306348324,1.53813290596,44.7953307629
449,158.243,90.6125030518,37.83734504,114.391500658,0.983306348324,1.53813290596,44.9286394119
450,158.244,90.6125030518,37.837345028,114.391500658,0.983306348324,1.53813290596,44.9953455925
451,158.24,90.6125030518,37.8373450443,114.391500623,0.983306348324,1.53813290596,45.1191785336
452,158.241,90.6125030518,37.83734503,114.391500637,0.983306348324,1.54362618923,45.1932516098
453,158.24,90.6125030518,37.8373450462,114.391500634,0.9887996912,1.53813290596,45.3272852898
454,158.246,90.6125030518,37.8373450292,114.391500653,0.983306348324,1.53813290596,45.3943314552
455,158.242,90.6125030518,37.8373450495,114.391500637,0.983306348324,1.53813290596,45.519241333
456,158.235,90.6125030518,37.8373450413,114.391500628,0.9887996912,1.54362618923,45.594170332
457,158.247,90.6125030518,37.8373449952,114.391500654,0.983306348324,1.54362618923,45.719448328
458,158.24,90.6125030518,37.8373450162,114.391500633,0.983306348324,1.54362618923,45.7940351963
459,158.24,90.6125030518,37.8373450267,114.391500646,0.983306348324,1.54362618923,45.9353234768
460,158.238,90.6125030518,37.8373450242,114.391500617,0.983306348324,1.53813290596,45.9941899776
461,158.241,90.6125030518,37.8373450308,114.391500629,0.983306348324,1.54362618923,46.1275384426
462,158.235,90.6179962158,37.8373450322,114.391500629,0.9887996912,1.54911959171,46.192843914
463,158.245,90.6125030518,37.8373450068,114.391500614,0.977813065052,1.53813290596,46.3211750984
464,158.237,90.6125030518,37.8373450123,114.391500637,0.983306348324,1.53813290596,46.3937911987
465,158.242,90.6179962158,37.837345043,114.391500637,0.9887996912,1.53813290596,46.5184454918
466,158.242,90.6125030518,37.8373450288,114.39150062,0.983306348324,1.54362618923,46.5932831764
467,158.238,90.6125030518,37.837345033,114.391500618,0.9887996912,1.54911959171,46.718760252
468,158.24,90.6179962158,37.8373449603,114.391500683,0.977813065052,1.53813290596,46.7941474915
469,158.24,90.6125030518,37.8373449542,114.391500704,0.983306348324,1.53813290596,46.9277207851
